Title;Warm Price;Cold Price;Utilities Cost;Deposit;Room Size (m²);Number of Rooms;Level;Location;Amenities;Env;Year of Construction;Elevator;Parking;Kitchen;Balcony;Garden;Terrace;Move-in Date;Efficiency Class;Energy Source;Energy Demand;Link
Wohnungsswap - Esmarchstraße;;.;;;71;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a2dq5f
Wohnungsswap - Schönhauser Allee;;.;;;102;3;4. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2axcq5f
Wohnungsswap - Gieselerstraße;;.;;;84;2;Erdgeschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2awcq5f
Wohnungsswap - Lepsiusstraße;;.;;;72;3;4. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2apcq5f
Wohnungsswap - Mühlenstraße;;.;;;85;3;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2aecq5f
Wohnungsswap - Krossener Straße;;.;;;45;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a3cq5f
Wohnungsswap - Geisbergstraße;;.;;;74;2;2. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a2cq5f
Wohnungsswap - Rigaer Straße;;.;;;74;2;2. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2axbq5f
Wohnungsswap - Charlottenstraße;;.;;;58;2;Erdgeschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2atbq5f
Sanierte Maisonette- Dachgeschoss mit Süd-Terrasse;1.990;;;3900;74;3;Dachgeschoss;12103 Berlin Tempelhof;Bad mit Fenster und Wanne;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2ac3j5d
Wunderschöne möblierte und vollausgestattete 2 Zimmer Wohnung zentral gelegen in Charlottenburg.;1.960;1.600;360;2 Monatsmieten;54;2;3. Geschoss;10627 Berlin Charlottenburg;Bad mit Dusche;;1960;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2a84f5c
2-Zimmer Stadtresidenz zwischen Unter den Linden und dem Auswärtigen Amt;3.210;2.500;710;7.500,00;68;2;2. Geschoss;10117 Berlin Mitte;Gäste-WC;;2019;Verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;;A;FERN;104,60;https://www.immowelt.de/expose/2bsfk5d
Wohnungsswap - Innstraße;;.;;;57;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2anzh5b
Wohnungsswap - Wiener Straße;;.;;;31;1;4. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2amzh5b
Wohnungsswap - Lübecker Straße;;.;;;46;2;1. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2azph5b
Wohnungsswap - Seestraße;;.;;;55;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2awtq5a
Wohnungsswap - Schwäbische Str.;;.;;;89;3;5. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2azu85a
Wohnungsswap - Tiroler Straße;;.;;;50;2;2. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2auu85a
Wohnungsswap - Pflügerstraße;;.;;;69;3;4. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2azs85a
Wohnungsswap - Ringslebenstraße;;.;;;63;2;14. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2aqs85a
Wohnungsswap - Netzestraße;;.;;;55;2;1. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2ans85a
Wohnungsswap - Fehrbelliner Straße;;.;;;68;2;4. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2agr85a
Wohnungsswap - Karl-Kunger-Straße;;.;;;35;1;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a5q85a
Wohnungsswap - Wilsnacker Straße;;.;;;61;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a2q85a
Wohnungsswap - Halenseestraße;;.;;;83;3;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a8p85a
Wohnungsswap - Badener Ring;;.;;;79;2;2. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2a4p85a
Wohnungsswap - Chodowieckistraße;;.;;;38;2;3. Geschoss;;;;;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;;;;;https://www.immowelt.de/expose/2acnh59
Maisonetten Wohnung  am Kudamm zu  vermieten ab sofort;2.340;1.850;250;5.550,00;84;k;5. Geschoss;10709 Berlin Halensee;Bad mit Wanne und Dusche;Sicherheitstechnik:, Überwachungskamera;1965;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;;;;;https://www.immowelt.de/expose/2aq5259
Möblierte Luxuswohnung im Herzen von Grunewald;14.000;10.500;3.500;;248;6;;14195 Berlin Schmargendorf;Gäste-WC;;2009;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/2atvy56
Stilvolles Wohnen nahe Meyerinckplatz;3.800;3.450;350;;100;3;;10629 Berlin Charlottenburg;;;1905;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/2apby56
"Hochwertig ausgestatte &amp; vollmöblierte 2 Zimmer Wohnung in excellenter Lage in Prenzaluer Berg.";2.140;1.780;360;2 Monatsmieten;66;2;3. Geschoss;10407 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2aghw53
Großzügige Wohnung mit 2 Schlafzimmern in zentralster Gegend Prenzlauer Berg.;3.125;2.650;475;2 Monatsmieten;117;3;3. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2awxv53
Unglaublich schöne 2 Zimmer Wohnung mitten im Prenzlauer Berg.;2.030;1.670;360;2 Monatsmieten;69;2;2. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2axuv53
Großzügige 3 Zimmer Wohnung mit faszinierendem Balkon in ruhiger Seitenstraße von Charlottenburg;3.505;3.030;475;2 Monatsmieten;96;3;1. Geschoss;10711 Berlin Halensee;Bad mit Wanne;;2021;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2amsv53
Südkreuz Berlin | gepflegte Neubau-Wohnung mit Terrasse | Haus H;2.150,66;1.901,82;35,55;5705,46;88;1;6. Geschoss (Erdgeschoss);10829 Berlin Schöneberg;Bad mit Dusche;;2020;Verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;01.05.23;;;;https://www.immowelt.de/expose/29bec5z
!! Einziehen und Wohlfühlen !! Vollmöblierte 3-Zimmmer-Altbauwohnung im Herzen von Charlottenburg;2.900;2.500;400;;70;3;5. Geschoss;10585 Berlin Charlottenburg;Bad mit Fenster, Wanne und Dusche, WG-geeignet;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/2acb453
Möbliertes Penthouse (1,5 Zimmer) in Berlin Steglitz, voll eingerichtet;1.750;1.430;320;1750;58;1;5. Geschoss;12157 Berlin Steglitz;barrierefrei;Zustand:, Neubau;2022;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;1. März 2024;A+;;24,80;https://www.immowelt.de/expose/29mkb5x
Optimal geschnittene 2 Zimmer Wohnung in direkter Umgebung des Hauptbahnhofs. Sehr zentral gelegen und perfekt erreichbar;1.980;1.620;360;2 Monatsmieten;54;2;3. Geschoss;10557 Berlin Moabit;Bad mit Dusche;Zustand:, Neubau;2020;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/292ch5w
Elegante 2 Zimmer Wohnung in bester Lage Berlins. Hochwertig und luxuriös ausgestattet.;2.150;1.790;360;2 Monatsmieten;73;2;3. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29m8h5w
Wunderschöne gut ausgestatte 4 Zimmer Wohnung unweit der Spree und dem Schloss Charlottenburg;4.010;3.400;610;2 Monatsmieten;114;4;2. Geschoss;10587 Berlin Charlottenburg;Bad mit Dusche;;2023;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29ezg5w
Test 21.12;1.479;1.233;123;1.233,00;12;1;1. Geschoss;12627 Berlin Kaulsdorf;WG-geeignet;;1992;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;Fernwärme;12,00;https://www.immowelt.de/expose/298p45v
GARDE - 3 rooms apartment in Kreuzberg (Berlin);2.395;1.935;460;1000 + Admin. Fee;67;3;1. Geschoss;10963 Berlin Kreuzberg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29t835s
Hochwertig ausgestattete 3-Zimmer Wohnung im super zentralen Prenzlauer Berg.;2.675;2.200;475;2 Monatsmieten;94;3;4. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29e4v5r
Elegante 2 Zimmer Wohnung in bester Lage Berlins. Hochwertig und luxuriös ausgestattet.;2.260;1.900;360;2 Monatsmieten;81;2;2. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29r3v5r
Charmante 2 Zimmer Wohnung in beliebter Lage, wenige Minuten vom Tempelhofer Feld entfernt;1.780;1.420;360;2 Monatsmieten;52;2;3. Geschoss;12049 Berlin Neukölln;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29t2v5r
Schöne 4 Zimmer Wohnung in Charlottenburg  nähe des Tiergartens und dem Kurfürstendamm;5.740;5.130;610;2 Monatsmieten;118;4;1. Geschoss;10587 Berlin Charlottenburg;Bad mit Dusche;;2023;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29lyu5r
"Hochwertig ausgestattete 3 Zimmer Wohnung in direkter Umgebung des Potsdamer Platz &amp; Nollendorfplatz";2.765;2.290;475;2 Monatsmieten;70;3;5. Geschoss;10785 Berlin Tiergarten;Bad mit Dusche;Zustand:, Neubau;2021;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29yv25q
Charmante 3 Zimmer Wohnung in angesagten und multikulturellen Bezirk in  Berlin;1.710;1.350;360;2 Monatsmieten;50;2;2. Geschoss;12051 Berlin Neukölln;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29nr75p
CASAU - 2 rooms apartment in Schöneberg  (Berlin);2.545;1.930;615;1000 + Admin. Fee;66;2;6. Geschoss;10783 Berlin Schöneberg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;sofort;;;;https://www.immowelt.de/expose/296ej5m
LARUNS - 3 rooms apartment with balcony in Wilmersdorf (Berlin);3.285;2.720;565;1000 + Admin. Fee;107;3;1. Geschoss;10707 Berlin Wilmersdorf;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/292cj5m
Teilgewerbliche Nutzung im herrschaftlichem Altbau  - direkt am Kudamm gelegen -  wohnen und arbeiten auf einer Ebene;4.625;3.885;740;ja;185;k;2. Geschoss;10719 Berlin Wilmersdorf;Gäste-WC;;;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;nach Vereinbarung;;;;https://www.immowelt.de/expose/29l935m
MUGA - 2 rooms apartment in Kreuzberg (Berlin);2.450;1.970;480;1000 + Admin. Fee;74;2;3. Geschoss;10963 Berlin Kreuzberg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29yxj5k
BISAU - 1 bedroom apartment with balcony in Prenzlauer Berg;2.062;1.710;352;1000 + Admin. Fee;60;2;Erdgeschoss;10437 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29gzc5k
TAGAT - 1 bedroom apartment with balcony in Prenzlauer Berg;1.525;1.150;375;1000 + Admin. Fee;60;2;Erdgeschoss;10437 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29jhc5k
GUZET - 5 rooms apartment with balcony in Friedrichshain (Berlin);3.900;3.245;655;1000 + Admin. Fee;107;5;1. Geschoss;10245 Berlin Friedrichshain;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29rlm5j
Super schöne 1 Zimmer Wohnung in toller Lage in Charlottenburg. Hochwertige Möbel und Austattung;1.695;1.380;315;2 Monatsmieten;37;1;2. Geschoss;10707 Berlin Wilmersdorf;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29vbl5g
Super zentral gelegene 2 Zimmer Wohnung direkt am Hackeschen Markt. Vollmöbliert und ausgestattet;3.390;3.030;360;2 Monatsmieten;69;2;5. Geschoss;10178 Berlin Mitte;Bad mit Wanne;;2021;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29auv5f
ESCALO - 1 room apartment with terrace in Wilmersdorf (Berlin);2.165;1.835;330;1000 + Admin. Fee;44;2;Erdgeschoss;10717 Berlin Wilmersdorf;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;sofort;;;;https://www.immowelt.de/expose/29ky35f
Modernes, nachhaltiges Wohnen zentral in Berlin Spandau;;.;;1790;203;1;1. Geschoss;13581 Berlin Spandau;Bad mit Dusche, barrierefrei;Zustand:, Neubau, Serviceleistungen:, Reinigungsservice;;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;01.05.2024;;;;https://www.immowelt.de/expose/29rpw5e
TAGA - 1 bedroom apartment with balcony in Prenzlauer Berg;2.465;2.090;375;1000 + Admin. Fee;60;2;Erdgeschoss;10437 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29qdk5e
Wunderschönee vollmöblierte 2 Zimmer Wohnung in der nähe der Friedrichstraße;2.070;1.710;360;2 Monatsmieten;51;2;2. Geschoss;10117 Berlin Mitte;Bad mit Dusche;;2004;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29lvc5d
BISAU - 1 bedroom apartment with balcony in Prenzlauer Berg;2.052;1.700;352;1000 + Admin. Fee;60;2;Erdgeschoss;10437 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29t8b5d
AZE - 1 room apartment with lake access in Charlottenburg (Berlin);1.905;1.550;355;1000 + Admin. Fee;76;1;Erdgeschoss;10245 Berlin Friedrichshain;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29rsu5c
Toll ausgestatte 3 Zimmer Wohnung in angesagter Lage unmittelbar an der Spree;2.935;2.460;475;2 Monatsmieten;102;3;3. Geschoss;10179 Berlin Mitte;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29g9e5c
Super schöne 2 Zimmer Wohnung neben der Spree in der nähe des Schlossgarten Charlottenburg.;1.800;1.440;360;2 Monatsmieten;56;2;1. Geschoss;10587 Berlin Charlottenburg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1905;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29c8e5c
Super schöne 2 Zimmer Wohnung mitten im Prenzlauer Berg. Fußläufig zum Mauerpark und Helmholtzkiez.;2.020;1.660;360;2 Monatsmieten;68;2;1. Geschoss;10439 Berlin Prenzlauer Berg;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/29qnp5a
RONCAL - 3 Schlafzimmer Wohnung Mit Balkon in Friedrichshain;3.130;2.700;430;1000 + Admin. Fee;76;1;;10245 Berlin Friedrichshain;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29pth5a
Elegante 3 Zimmer Neubauwohnung in zentraler Lage  direkt an der Spree;3.125;2.650;475;2 Monatsmieten;87;3;4. Geschoss;10587 Berlin Charlottenburg;Bad mit Dusche;;2023;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2995r59
MAOU - 2 rooms apartment with balcony in Prenzlauer Berg (Berlin);2.032;1.650;382;1000 + Admin. Fee;55;2;3. Geschoss;10405 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/29csy56
Wie ein kleines Einfamilienhaus im Prenzlberg;;3.533;278;;168;6;Erdgeschoss;10437 Berlin Prenzlauer Berg;Bad mit Fenster und Dusche, Gäste-WC, barrierefrei;Serviceleistungen:, Reinigungsservice;ca. 1900;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;nach Absprache;F;Gas;;https://www.immowelt.de/expose/29bz754
BERA - 3 rooms duplex apartment with terrace in Mitte (Berlin);3.095;2.580;515;1000 + Admin. Fee;95;3;1. Geschoss;10179 Berlin Mitte;;;;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;sofort;;;;https://www.immowelt.de/expose/288vw5z
Hochwertig ausgestattete 2-Zimmer Wohnung in direkter Umgebung des Gleisdreieck Park.;1.980;1.620;360;2 Monatsmieten;43;2;4. Geschoss;10785 Berlin Tiergarten;Bad mit Dusche;;2022;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/2879s5z
ALOS - 3 rooms apartment in Wilmersdorf (Berlin);3.015;2.530;485;1000 + Admin. Fee;97;3;3. Geschoss;10707 Berlin Wilmersdorf;;;;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28lh65w
FORMI - 2 rooms apartment in Prenzlauer Berg (Berlin);2.716;2.300;416;1000 + Admin. Fee;56;2;3. Geschoss;10119 Berlin Mitte;;;;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28r9a5u
Super schöne 3 Zimmer Wohnung in schöner Lage in Mitte. Hochwertige Möbel und Austattung;1.925;1.450;475;2 Monatsmieten;87;3;2. Geschoss;13347 Berlin Gesundbrunnen;Bad mit Dusche;Zustand:, Altbau (bis 1945);1900;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;neuwertig;;;;https://www.immowelt.de/expose/28hxe5s
ESPERA - 3 rooms apartment in Friedrichshain (Berlin);3.170;2.595;575;1000 + Admin. Fee;108;3;4. Geschoss;10245 Berlin Friedrichshain;;;;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28j3j5r
TELERA - 3 rooms apartment in Prenzlauer Berg (Berlin);3.130;2.775;355;1000 + Admin. Fee;81;3;1. Geschoss;10437 Berlin Prenzlauer Berg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28cd85q
LAROYA - 2 rooms apartment in Kreuzberg/Tempelhof (Berlin);2.255;1.825;430;1000 + Admin. Fee;64;2;4. Geschoss;12101 Berlin Tempelhof;;;;Verfügbar;Nicht verfügbar;Verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28dc85q
ORCE - 3 rooms apartment in Kreuzberg (Berlin);3.470;2.955;515;1000 + Admin. Fee;115;3;1. Geschoss;10963 Berlin Kreuzberg;;;;Nicht verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Nicht verfügbar;sofort;;;;https://www.immowelt.de/expose/28u6q5p
OTIVAR - 2 rooms apartment in Schöneberg (Berlin);1.985;1.600;385;1000 + Admin. Fee;50;2;5. Geschoss;10785 Berlin Tiergarten;;;;Verfügbar;Nicht verfügbar;Verfügbar;Nicht verfügbar;Nicht verfügbar;Verfügbar;sofort;;;;https://www.immowelt.de/expose/28kj75p
